gene_id	logFC
ENSG00000116809	-0.40971880185986187
ENSG00000154845	-0.40972104421886685
ENSG00000130208	-0.4097856003559719
ENSG00000248333	-0.4098580040878954
ENSG00000166938	-0.4098915752058501
ENSG00000174799	-0.4099051742614456
ENSG00000048471	-0.4099383446211765
ENSG00000158882	-0.4101880996174482
ENSG00000142235	-0.4101989423424626
ENSG00000198546	-0.4102460799265441
ENSG00000165072	-0.4102460799265441
ENSG00000168159	-0.4103073473664466
ENSG00000143416	-0.41032537192952306
ENSG00000102978	-0.41032742313671516
ENSG00000122484	-0.4103411046140874
ENSG00000239887	-0.4104647694890198
ENSG00000173272	-0.41050109408861474
ENSG00000143575	-0.4105248429849327
ENSG00000198382	-0.41060914005262367
ENSG00000122042	-0.41062333456784583
ENSG00000204859	-0.4106323201588426
ENSG00000114030	-0.4106387671655387
ENSG00000144655	-0.41072708364068006
ENSG00000184517	-0.41081785590543496
ENSG00000148296	-0.4108207437068309
ENSG00000055044	-0.41083336188978425
ENSG00000121892	-0.41092561414656875
ENSG00000170946	-0.4109563224670266
ENSG00000183496	-0.4110064962627304
ENSG00000137210	-0.4110175555072839
ENSG00000198841	-0.4111330448229277
ENSG00000172113	-0.411174859646445
ENSG00000262580	-0.4111954329844497
ENSG00000147144	-0.41123019630154123
ENSG00000182873	-0.4112558587364172
ENSG00000100122	-0.41131441323612644
ENSG00000142875	-0.4113297227818462
ENSG00000119977	-0.4113297227818462
ENSG00000149657	-0.41141718360014695
ENSG00000136040	-0.4115315557773084
ENSG00000115350	-0.4115918443309728
ENSG00000119718	-0.4116308978355945
ENSG00000165272	-0.4116308978355945
ENSG00000115392	-0.4116784871889291
ENSG00000118298	-0.41174569696758756
ENSG00000204104	-0.4118622534486876
ENSG00000120694	-0.4119583624118932
ENSG00000010270	-0.41197169746610013
ENSG00000250903	-0.41197769952978563
ENSG00000100014	-0.4121386681912452
ENSG00000183684	-0.4122561314597998
ENSG00000166024	-0.41234051217048323
ENSG00000100883	-0.4124515601730008
ENSG00000130787	-0.4125219013600608
ENSG00000172331	-0.41253759388657946
ENSG00000166262	-0.4125479472531459
ENSG00000250182	-0.41259845382742644
ENSG00000106346	-0.4126992572096428
ENSG00000163781	-0.41270314017666543
ENSG00000107223	-0.4127035128593519
ENSG00000086619	-0.41280249489553533
ENSG00000143162	-0.41284728321997444
ENSG00000146374	-0.4128631280445068
ENSG00000168310	-0.41298675971408183
ENSG00000159593	-0.4130402943151242
ENSG00000171103	-0.41312284068210775
ENSG00000118193	-0.4131271868298203
ENSG00000172239	-0.4131274695889767
ENSG00000013374	-0.4132205027655066
ENSG00000112308	-0.41323804405904013
ENSG00000140199	-0.41325087980482944
ENSG00000131828	-0.41330578014055397
ENSG00000204178	-0.4133392118068182
ENSG00000115275	-0.41335617630719335
ENSG00000127022	-0.4134190393369634
ENSG00000154642	-0.4134650794600903
ENSG00000131115	-0.4135019003676187
ENSG00000179909	-0.41360269553960766
ENSG00000180376	-0.413649625154601
ENSG00000157927	-0.41366022467220187
ENSG00000186318	-0.4136910735713273
ENSG00000197019	-0.41372057080685287
ENSG00000104723	-0.4137798102087922
ENSG00000116883	-0.41393746488251465
ENSG00000014919	-0.4139454584721119
ENSG00000076242	-0.4139722742648653
ENSG00000064703	-0.41405440210902106
ENSG00000214087	-0.4140623758615994
ENSG00000142556	-0.4141264193364155
ENSG00000156136	-0.4141660434740987
ENSG00000131013	-0.41424284487104196
ENSG00000088826	-0.4142827542755518
ENSG00000022277	-0.41431597136138454
ENSG00000100403	-0.41434091530466743
ENSG00000105220	-0.414462938874089
ENSG00000161980	-0.4145108721363331
ENSG00000177000	-0.4145221590194299
ENSG00000143393	-0.4145600228419556
ENSG00000105662	-0.41456471702296965
ENSG00000177683	-0.4145756151574378
ENSG00000163214	-0.4146123644471572
ENSG00000111206	-0.41463647216274147
ENSG00000112640	-0.41464668387867815
ENSG00000105229	-0.4148514770955047
ENSG00000154316	-0.4150374992788438
ENSG00000167797	-0.4150374992788438
ENSG00000136688	-0.4150374992788438
ENSG00000250764	-0.4150374992788438
ENSG00000135077	-0.4150374992788438
ENSG00000255872	-0.4150374992788438
ENSG00000212473	-0.4150374992788438
ENSG00000220305	-0.4150374992788438
ENSG00000223396	-0.4150374992788438
ENSG00000129422	-0.4150374992788438
ENSG00000219928	-0.4150374992788438
ENSG00000235121	-0.4150374992788438
ENSG00000220323	-0.4150374992788438
ENSG00000243910	-0.4150374992788438
ENSG00000231827	-0.4150374992788438
ENSG00000100288	-0.4150374992788438
ENSG00000229657	-0.4150374992788438
ENSG00000232210	-0.4150374992788438
ENSG00000273056	-0.4150374992788438
ENSG00000019102	-0.4150374992788438
ENSG00000154262	-0.4150374992788438
ENSG00000261542	-0.4150374992788438
ENSG00000224688	-0.4150374992788438
ENSG00000207003	-0.4150374992788438
ENSG00000250101	-0.4150374992788438
ENSG00000189149	-0.4150374992788438
ENSG00000225920	-0.4150374992788438
ENSG00000186162	-0.4150374992788438
ENSG00000224541	-0.4150374992788438
ENSG00000089692	-0.4150374992788438
ENSG00000256356	-0.4150374992788438
ENSG00000241679	-0.4150374992788438
ENSG00000125337	-0.4150374992788438
ENSG00000229124	-0.4150374992788438
ENSG00000265724	-0.4150374992788438
ENSG00000182484	-0.4150374992788438
ENSG00000188280	-0.4150374992788438
ENSG00000224958	-0.4150374992788438
ENSG00000157103	-0.4150374992788438
ENSG00000066336	-0.4150374992788438
ENSG00000231063	-0.4150374992788438
ENSG00000145824	-0.4150374992788438
ENSG00000232626	-0.4150374992788438
ENSG00000212432	-0.4150374992788438
ENSG00000272465	-0.4150374992788438
ENSG00000259856	-0.4150374992788438
ENSG00000071203	-0.4150374992788438
ENSG00000185686	-0.4150374992788438
ENSG00000271918	-0.4150374992788438
ENSG00000163209	-0.4150374992788438
ENSG00000252916	-0.4150374992788438
ENSG00000180532	-0.4150374992788438
ENSG00000273335	-0.4150374992788438
ENSG00000177197	-0.4150374992788438
ENSG00000178462	-0.4150374992788438
ENSG00000212027	-0.4150374992788438
ENSG00000233429	-0.4150374992788438
ENSG00000166546	-0.4150374992788438
ENSG00000180061	-0.4150374992788438
ENSG00000087237	-0.4150374992788438
ENSG00000267183	-0.4150374992788438
ENSG00000272461	-0.4150374992788438
ENSG00000250575	-0.4150374992788438
ENSG00000132704	-0.4150374992788438
ENSG00000248126	-0.4150374992788438
ENSG00000137752	-0.4150374992788438
ENSG00000234084	-0.4150374992788438
ENSG00000200130	-0.4150374992788438
ENSG00000227659	-0.4150374992788438
ENSG00000207501	-0.4150374992788438
ENSG00000228847	-0.4150374992788438
ENSG00000232013	-0.4150374992788438
ENSG00000157315	-0.4150374992788438
ENSG00000225678	-0.4150374992788438
ENSG00000230894	-0.4150374992788438
ENSG00000170290	-0.4150374992788438
ENSG00000187010	-0.4150374992788438
ENSG00000214018	-0.4150374992788438
ENSG00000196872	-0.4150374992788438
ENSG00000254352	-0.4150374992788438
ENSG00000260798	-0.4150374992788438
ENSG00000100478	-0.4150374992788438
ENSG00000268095	-0.4150374992788438
ENSG00000225703	-0.4150374992788438
ENSG00000264345	-0.4150374992788438
ENSG00000216867	-0.4150374992788438
ENSG00000179038	-0.4150374992788438
ENSG00000258777	-0.4150374992788438
ENSG00000264290	-0.4150374992788438
ENSG00000236867	-0.4150374992788438
ENSG00000236432	-0.4150374992788438
ENSG00000266124	-0.4150374992788438
ENSG00000256167	-0.4150374992788438
ENSG00000204706	-0.4150374992788438
ENSG00000273416	-0.4150374992788438
ENSG00000216141	-0.4150374992788438
ENSG00000253955	-0.4150374992788438
ENSG00000224899	-0.4150374992788438
ENSG00000228779	-0.4150374992788438
ENSG00000231977	-0.4150374992788438
ENSG00000259665	-0.4150374992788438
ENSG00000232803	-0.4150374992788438
ENSG00000212916	-0.4150374992788438
ENSG00000262096	-0.4150374992788438
ENSG00000207133	-0.4150374992788438
ENSG00000138079	-0.4150374992788438
ENSG00000230192	-0.4150374992788438
ENSG00000222005	-0.4150374992788438
ENSG00000227218	-0.4150374992788438
ENSG00000135441	-0.4150374992788438
ENSG00000262482	-0.4150374992788438
ENSG00000180458	-0.4150374992788438
ENSG00000235241	-0.4150374992788438
ENSG00000204623	-0.4150374992788438
ENSG00000163810	-0.4150374992788438
ENSG00000249926	-0.4150374992788438
ENSG00000185198	-0.4150374992788438
ENSG00000258925	-0.4150374992788438
ENSG00000250493	-0.4150374992788438
ENSG00000253463	-0.4150374992788438
ENSG00000272491	-0.4150374992788438
ENSG00000270157	-0.4150374992788438
ENSG00000259207	-0.4150374992788438
ENSG00000212464	-0.4150374992788438
ENSG00000242797	-0.4150374992788438
ENSG00000160654	-0.4150374992788438
ENSG00000237301	-0.4150374992788438
ENSG00000272948	-0.4150374992788438
ENSG00000145936	-0.4150374992788438
ENSG00000229704	-0.4150374992788438
ENSG00000255435	-0.4150374992788438
ENSG00000233084	-0.4150374992788438
ENSG00000269946	-0.4150374992788438
ENSG00000242199	-0.4150374992788438
ENSG00000259654	-0.4150374992788438
ENSG00000188388	-0.4150374992788438
ENSG00000255135	-0.4150374992788438
ENSG00000251138	-0.4150374992788438
ENSG00000122679	-0.4150374992788438
ENSG00000249487	-0.4150374992788438
ENSG00000226886	-0.4150374992788438
ENSG00000260123	-0.4150374992788438
ENSG00000171631	-0.4150374992788438
ENSG00000232682	-0.4150374992788438
ENSG00000233223	-0.4150374992788438
ENSG00000248648	-0.4150374992788438
ENSG00000225127	-0.4150374992788438
ENSG00000254604	-0.4150374992788438
ENSG00000215914	-0.4150374992788438
ENSG00000222108	-0.4150374992788438
ENSG00000259799	-0.4150374992788438
ENSG00000272906	-0.4150374992788438
ENSG00000252754	-0.4150374992788438
ENSG00000187024	-0.4150374992788438
ENSG00000165874	-0.4150374992788438
ENSG00000251148	-0.4150374992788438
ENSG00000262732	-0.4150374992788438
ENSG00000254667	-0.4150374992788438
ENSG00000090447	-0.4150374992788438
ENSG00000272509	-0.4150374992788438
ENSG00000233542	-0.4150374992788438
ENSG00000235354	-0.4150374992788438
ENSG00000139116	-0.4153202420609127
ENSG00000078246	-0.41536180973112297
ENSG00000233016	-0.41541830831916726
ENSG00000185842	-0.41549513450580217
ENSG00000157184	-0.4155208951757733
ENSG00000122203	-0.4155552437813999
ENSG00000131773	-0.4157926393331894
ENSG00000144712	-0.4158196597972642
ENSG00000146243	-0.4158299711696236
ENSG00000125459	-0.4158569795853925
ENSG00000178896	-0.4159234035381146
ENSG00000100348	-0.4159503085727494
ENSG00000106588	-0.41623128920288854
ENSG00000148773	-0.41630335444550753
ENSG00000149636	-0.41637394684165785
ENSG00000105429	-0.41639862415724793
ENSG00000177663	-0.41645677636417805
ENSG00000171388	-0.41654580578412076
ENSG00000113966	-0.416646752140501
ENSG00000165240	-0.41667972488688965
ENSG00000149485	-0.41672584943161367
ENSG00000125505	-0.41689544549942636
ENSG00000108352	-0.41694456504350286
ENSG00000188060	-0.41695470227313464
ENSG00000119640	-0.41700168615935784
ENSG00000160305	-0.4170078768012347
ENSG00000206562	-0.4170178634070846
ENSG00000186395	-0.4170940855727814
ENSG00000168944	-0.4171364012984802
ENSG00000169683	-0.4171629053848629
ENSG00000132478	-0.41721734614163863
ENSG00000106244	-0.4172311430724485
ENSG00000076321	-0.4172621643933577
ENSG00000220472	-0.4173184405300823
ENSG00000174917	-0.41745610008148726
ENSG00000184277	-0.4176225116903707
ENSG00000129518	-0.41769684572933374
ENSG00000165572	-0.41782801280047194
ENSG00000120948	-0.417867238742883
ENSG00000185905	-0.41795498266113806
ENSG00000160633	-0.4179562038346867
ENSG00000125249	-0.41801127087405143
ENSG00000263002	-0.41801519907873935
ENSG00000179409	-0.4180779535988949
ENSG00000128463	-0.41811853630866547
ENSG00000135999	-0.41819784017217176
ENSG00000177697	-0.4182257769098911
ENSG00000159792	-0.418294883911444
ENSG00000119878	-0.41835785757045507
ENSG00000179335	-0.41839093438865366
ENSG00000101605	-0.4185013545824152
ENSG00000005882	-0.4185013545824152
ENSG00000014824	-0.4185224931261543
ENSG00000119280	-0.4185778569840924
ENSG00000127452	-0.41860411429903627
ENSG00000116095	-0.4186218366278826
ENSG00000111669	-0.4186575154812077
ENSG00000145860	-0.41867975074858094
ENSG00000125319	-0.41868132776694983
ENSG00000112578	-0.41873739699684126
ENSG00000133731	-0.41882907844121803
ENSG00000141098	-0.41891371025620844
ENSG00000093183	-0.4189980695006001
ENSG00000136859	-0.41916369832695405
ENSG00000197951	-0.41918402863144233
ENSG00000143156	-0.4193764350031812
ENSG00000138867	-0.4194335507053782
ENSG00000179218	-0.41946986609962467
ENSG00000240344	-0.41953889151378465
ENSG00000080371	-0.4196285769603704
ENSG00000137815	-0.41978738463765963
ENSG00000160113	-0.41981244884334434
ENSG00000088247	-0.4198207412882332
ENSG00000151532	-0.4198305104677433
ENSG00000048162	-0.4198448847364574
ENSG00000175283	-0.4198787623483429
ENSG00000111540	-0.41997824054911426
ENSG00000172262	-0.4199794494433965
ENSG00000169189	-0.4200801295118898
ENSG00000002822	-0.42008483401616037
ENSG00000134057	-0.4200852019252671
ENSG00000198162	-0.42016034764464527
ENSG00000134001	-0.42017165075028046
ENSG00000132017	-0.42028685027666346
ENSG00000149923	-0.42049192937095203
ENSG00000162572	-0.42057568282027386
ENSG00000121542	-0.42057568282027386
ENSG00000154370	-0.4205927431120144
ENSG00000132383	-0.4206853627256997
ENSG00000132323	-0.4207836606653192
ENSG00000243156	-0.42085650185870616
ENSG00000109919	-0.4209398250370254
ENSG00000143297	-0.4211376988152617
ENSG00000154710	-0.4211376988152617
ENSG00000079785	-0.4211463088614895
ENSG00000129696	-0.42120023842733506
ENSG00000170144	-0.42130442211620084
ENSG00000109265	-0.4213746279000243
ENSG00000167468	-0.42140872895097836
ENSG00000132475	-0.4214676631351616
ENSG00000104866	-0.42151705258967026
ENSG00000100083	-0.421571878153378
ENSG00000122971	-0.42158034514561576
ENSG00000059758	-0.42158034514561576
ENSG00000160785	-0.42166898688994253
ENSG00000114554	-0.4217836001595149
ENSG00000177302	-0.42180418727914093
ENSG00000235703	-0.4218266649414829
ENSG00000215045	-0.4218266649414829
ENSG00000104969	-0.4219950499912847
ENSG00000113658	-0.422069904336141
ENSG00000101489	-0.42223300068304764
ENSG00000134014	-0.42234229990207717
ENSG00000105518	-0.4223982042300979
ENSG00000022567	-0.4224549708413268
ENSG00000169895	-0.42247682720784185
ENSG00000167528	-0.4225126198409904
ENSG00000139372	-0.42259485045692585
ENSG00000166971	-0.42259485045692585
ENSG00000214013	-0.4226910718222791
ENSG00000186193	-0.4227600718182695
ENSG00000142627	-0.4228614675844557
ENSG00000102158	-0.4229384390326668
ENSG00000239713	-0.42294269736418993
ENSG00000167395	-0.42304642494383615
ENSG00000151552	-0.4230748183442621
ENSG00000164975	-0.42307735365596816
ENSG00000180211	-0.4231425489158991
ENSG00000139211	-0.42314656863435046
ENSG00000214784	-0.42321143072454404
ENSG00000142959	-0.42321143072454404
ENSG00000182902	-0.42321143072454404
ENSG00000114902	-0.4232561328808333
ENSG00000033100	-0.42327035110767236
ENSG00000267321	-0.42328149337375226
ENSG00000129911	-0.4233733584469082
ENSG00000117569	-0.42339128660872466
ENSG00000250312	-0.42349907802704
ENSG00000108344	-0.4235388520144463
ENSG00000115234	-0.42362180153188606
ENSG00000139645	-0.42371840282830975
ENSG00000171320	-0.4237787242851143
ENSG00000181610	-0.42385477300538954
ENSG00000167470	-0.42388516003304355
ENSG00000047579	-0.4240039361017039
ENSG00000100505	-0.42402628250609853
ENSG00000166794	-0.42413170028707337
ENSG00000121211	-0.4241397063860963
ENSG00000169857	-0.42421992221439503
ENSG00000113838	-0.4243153128668546
ENSG00000243406	-0.42449782852791
ENSG00000081041	-0.42449782852791
ENSG00000157343	-0.42449782852791
ENSG00000156599	-0.4245839032820301
ENSG00000148218	-0.4246727960911456
ENSG00000180901	-0.42469392014408586
ENSG00000067248	-0.42474379136899504
ENSG00000083457	-0.4248351263463241
ENSG00000130772	-0.42490655874592825
ENSG00000144118	-0.4249303040372756
ENSG00000137474	-0.42509116394276686
ENSG00000089063	-0.4251190968941775
ENSG00000141644	-0.4251593087279858
ENSG00000104147	-0.4252545033192095
ENSG00000161955	-0.42530583473267103
ENSG00000188807	-0.42530583473267103
ENSG00000112855	-0.42533515214172685
ENSG00000072849	-0.42536667713487664
ENSG00000008256	-0.4253712126744453
ENSG00000215717	-0.42559436652851557
ENSG00000198315	-0.4256208381366712
ENSG00000132386	-0.42562499151611743
ENSG00000109084	-0.42586452976319944
ENSG00000139197	-0.425915048799634
ENSG00000154237	-0.42592581542158
ENSG00000177888	-0.425985910187319
ENSG00000100225	-0.42603922592717164
ENSG00000054267	-0.4260444903121097
ENSG00000105173	-0.42605890537009583
ENSG00000146963	-0.42611338865293863
ENSG00000227533	-0.4261169451593337
ENSG00000174744	-0.4261248352923451
ENSG00000000460	-0.4261952891633654
ENSG00000240972	-0.42626475470209796
ENSG00000257704	-0.42626475470209796
ENSG00000103249	-0.42628142179283784
ENSG00000111203	-0.4263267700927792
ENSG00000100280	-0.4263465660649759
ENSG00000147684	-0.4264369616531272
ENSG00000148459	-0.4264422625510932
ENSG00000164989	-0.4264422625510932
ENSG00000146576	-0.42659985388079025
ENSG00000102401	-0.4267599843033851
ENSG00000078369	-0.426798382965414
ENSG00000105364	-0.42681466705519744
ENSG00000088256	-0.4268821265284605
ENSG00000163346	-0.42689765448890493
ENSG00000067082	-0.42700264683399647
ENSG00000189046	-0.4270407912607494
ENSG00000148331	-0.42704480070157663
ENSG00000137168	-0.42704546073964583
ENSG00000184110	-0.4270982202538937
ENSG00000095303	-0.42711033157941874
ENSG00000235034	-0.4271712549146991
ENSG00000128000	-0.42722043809141863
ENSG00000198585	-0.42730836947169876
ENSG00000137207	-0.4273499735536149
ENSG00000155959	-0.42737415912407667
ENSG00000139178	-0.4274212237346762
ENSG00000196468	-0.4274212237346762
ENSG00000176383	-0.4274212237346762
ENSG00000231940	-0.4274212237346762
ENSG00000170185	-0.4274638899786614
ENSG00000189079	-0.42749746805563726
ENSG00000117500	-0.4275249557892287
ENSG00000100410	-0.4275718530226178
ENSG00000158321	-0.4276119959825149
ENSG00000065183	-0.4276275398690508
ENSG00000149136	-0.42762768894930764
ENSG00000168758	-0.4277506125852964
ENSG00000148942	-0.42786153963642737
ENSG00000092841	-0.42786920761169595
ENSG00000103381	-0.42791879057557625
ENSG00000145020	-0.42798988556343776
ENSG00000152926	-0.4279931543827567
ENSG00000125462	-0.4280153532770538
ENSG00000183624	-0.4280588790117483
ENSG00000235065	-0.4280936521042903
ENSG00000181790	-0.4280936521042903
ENSG00000147955	-0.42824303807811137
ENSG00000198663	-0.4283835245265812
ENSG00000168286	-0.42840472301667265
ENSG00000153790	-0.42845801504116543
ENSG00000230202	-0.4285658841234909
ENSG00000177556	-0.42857297932755606
ENSG00000167136	-0.42868656079069517
ENSG00000214578	-0.4288432988038743
ENSG00000270143	-0.4288432988038743
ENSG00000100281	-0.4288432988038743
ENSG00000124491	-0.4288432988038743
ENSG00000250412	-0.4288432988038743
ENSG00000100593	-0.4288432988038743
ENSG00000124104	-0.4288432988038743
ENSG00000163535	-0.42898378227843775
ENSG00000140943	-0.4290036784428466
ENSG00000144827	-0.4291832942326727
ENSG00000104660	-0.42921911481977676
ENSG00000187741	-0.42922141308749295
ENSG00000196235	-0.42926293087224565
ENSG00000136856	-0.42941480150145983
ENSG00000110321	-0.4295329938462745
ENSG00000134030	-0.4295516563121513
ENSG00000131495	-0.42957359243672444
ENSG00000032219	-0.4295779876209265
ENSG00000176125	-0.42968427524324526
ENSG00000259972	-0.42968427524324526
ENSG00000215210	-0.42968427524324526
ENSG00000183255	-0.429702022643506
ENSG00000151422	-0.4297113617495288
ENSG00000213160	-0.42975443442954964
ENSG00000147100	-0.42984569248039195
ENSG00000233426	-0.429864916956483
ENSG00000144747	-0.429864916956483
ENSG00000118246	-0.42989310422832283
ENSG00000187210	-0.4299727410264549
ENSG00000143569	-0.43010428059541683
ENSG00000151445	-0.43011652723431115
ENSG00000049860	-0.43013867611259515
ENSG00000087076	-0.4302852729777809
ENSG00000162434	-0.4302852729777809
ENSG00000140497	-0.43029134238491407
ENSG00000154743	-0.43042053197822877
ENSG00000170906	-0.4304242327097868
ENSG00000058453	-0.43045060938612084
ENSG00000228305	-0.4304525516655314
ENSG00000205838	-0.43063435432986236
ENSG00000121964	-0.43063435432986236
ENSG00000185267	-0.43063435432986236
ENSG00000170624	-0.43063435432986236
ENSG00000233913	-0.4307979251963515
ENSG00000163155	-0.4308204965197715
ENSG00000120509	-0.43084652056582246
ENSG00000126953	-0.4309185312236533
ENSG00000089775	-0.4309519886422175
ENSG00000175898	-0.4309519886422175
ENSG00000167766	-0.4310933110206265
ENSG00000173418	-0.4311157072924178
ENSG00000138794	-0.4311686693413915
ENSG00000110218	-0.4311758184527492
ENSG00000100335	-0.4313327355050706
ENSG00000198919	-0.43135092334963837
ENSG00000124357	-0.4313647588821632
ENSG00000124733	-0.43144525580045673
ENSG00000103257	-0.43145307926207316
ENSG00000143401	-0.4315824335867841
ENSG00000185043	-0.4315886755426917
ENSG00000170291	-0.43164193215654784
ENSG00000101413	-0.4316944400395285
ENSG00000091140	-0.4317068397703459
ENSG00000130244	-0.43171624042547413
ENSG00000104885	-0.4317484394867714
ENSG00000177889	-0.43190849889850463
ENSG00000099992	-0.4319508822151903
ENSG00000033122	-0.4319508822151903
ENSG00000124155	-0.4320457308422182
ENSG00000180228	-0.43207874443883537
ENSG00000125741	-0.43209577657633275
ENSG00000122912	-0.43211101263778523
ENSG00000111412	-0.4321815842290965
ENSG00000163918	-0.4323547279665091
ENSG00000142731	-0.4324312201723123
ENSG00000179387	-0.4324515054786094
ENSG00000183431	-0.4325103193220087
ENSG00000164465	-0.43251591048783394
ENSG00000116497	-0.4325400801285854
ENSG00000138073	-0.4326405877711572
ENSG00000105671	-0.43264793981190736
ENSG00000126215	-0.4326872263412571
ENSG00000243709	-0.432702494259509
ENSG00000141556	-0.43278009026128483
ENSG00000125352	-0.4328198883899776
ENSG00000100106	-0.43286449625071827
ENSG00000111450	-0.43286449625071827
ENSG00000170348	-0.4328911640916423
ENSG00000250492	-0.4329594072761063
ENSG00000147789	-0.4329594072761063
ENSG00000180422	-0.4329594072761063
ENSG00000101188	-0.4329594072761063
ENSG00000233024	-0.4329594072761063
ENSG00000135655	-0.4329999785732557
ENSG00000169660	-0.43308453803128144
ENSG00000198231	-0.4330964590466994
ENSG00000178307	-0.4332102453260972
ENSG00000251669	-0.4333493775557855
ENSG00000028839	-0.4333800794006465
ENSG00000170989	-0.43341602859369854
ENSG00000101391	-0.4334510396001308
ENSG00000101191	-0.43347474753552007
ENSG00000135801	-0.4335507969301708
ENSG00000164114	-0.4336243969356739
ENSG00000164611	-0.4336864966796083
ENSG00000183258	-0.43372979315299315
ENSG00000142459	-0.43373735015874104
ENSG00000257621	-0.4337497595410144
ENSG00000087245	-0.43378404007414484
ENSG00000050130	-0.4338209749582596
ENSG00000183401	-0.4338965265301597
ENSG00000270223	-0.4338965265301597
ENSG00000235552	-0.4339373635703908
ENSG00000104853	-0.43397959777080786
ENSG00000166974	-0.4340356015812038
ENSG00000179364	-0.43404375908963333
ENSG00000007392	-0.4340469678912166
ENSG00000100330	-0.43404946780464704
ENSG00000153406	-0.4340844410641072
ENSG00000141499	-0.4340862487306355
ENSG00000205181	-0.4340958350945285
ENSG00000242372	-0.4341872329169308
ENSG00000164080	-0.43427939438522517
ENSG00000059915	-0.43432108273433123
ENSG00000233589	-0.4344028241457749
ENSG00000159496	-0.4344028241457749
ENSG00000175110	-0.43446299786649384
ENSG00000150764	-0.4344923602372136
ENSG00000126775	-0.434635706790157
ENSG00000139726	-0.43463931214579454
ENSG00000133739	-0.4346547012912637
ENSG00000136816	-0.4347320323381729
ENSG00000178904	-0.4347326350654913
ENSG00000225470	-0.43476390412285415
ENSG00000198826	-0.4347757175259435
ENSG00000082258	-0.4347957417054689
ENSG00000105329	-0.43481386301486513
ENSG00000175221	-0.43488455457704195
ENSG00000226688	-0.4349370567165488
ENSG00000203813	-0.4349370567165488
ENSG00000159461	-0.4349370567165488
ENSG00000125257	-0.43499075937399834
ENSG00000132471	-0.43499352117090667
ENSG00000151092	-0.43503737275044435
ENSG00000215513	-0.4350670702380975
ENSG00000124228	-0.43514095218966214
ENSG00000139517	-0.43518407239062007
ENSG00000163430	-0.4351949732773254
ENSG00000012817	-0.43528071918622724
ENSG00000173581	-0.4353098943051049
ENSG00000142186	-0.43538614467064624
ENSG00000103089	-0.43538614467064624
ENSG00000171291	-0.43538614467064624
ENSG00000178177	-0.435401130362579
ENSG00000021762	-0.43553220339422233
ENSG00000120805	-0.435559823152189
ENSG00000185515	-0.4356555303573385
ENSG00000090581	-0.4356969698449369
ENSG00000102977	-0.43585189807456215
ENSG00000108423	-0.4358637264816466
ENSG00000136159	-0.43598721986576533
ENSG00000167566	-0.4359911488540775
ENSG00000170445	-0.4360630027419694
ENSG00000224540	-0.43609911480667357
ENSG00000183479	-0.43609911480667357
ENSG00000143217	-0.43609911480667357
ENSG00000152377	-0.43609911480667357
ENSG00000147649	-0.43621993558649935
ENSG00000126214	-0.43623172154796724
ENSG00000213995	-0.4363760236445464
ENSG00000119705	-0.4363964806245674
ENSG00000179152	-0.43647466994113543
ENSG00000171606	-0.43668249331882353
ENSG00000144554	-0.43670180896192295
ENSG00000148308	-0.43672919003482996
ENSG00000148690	-0.4367404347693662
ENSG00000172175	-0.43677927843291026
ENSG00000107566	-0.4367892344280077
ENSG00000058056	-0.43679516425807335
ENSG00000074696	-0.43679830468116676
ENSG00000173120	-0.4368527052488677
ENSG00000142655	-0.43686386173202224
ENSG00000172954	-0.4369007852726447
ENSG00000165501	-0.4369283094790517
ENSG00000123159	-0.4369352174327347
ENSG00000171603	-0.43720623751177223
ENSG00000116560	-0.43721631433222435
ENSG00000108578	-0.4372497812430844
ENSG00000184844	-0.4374053123072983
ENSG00000267100	-0.4374700202098406
ENSG00000081087	-0.4374902191749266
ENSG00000070950	-0.43755229361667
ENSG00000224861	-0.43766380355506157
ENSG00000074935	-0.4377575757789274
ENSG00000123131	-0.4378662688023635
ENSG00000203950	-0.43788882552044983
ENSG00000117399	-0.4378947849050509
ENSG00000138834	-0.43794003990455743
ENSG00000172733	-0.43795189122684575
ENSG00000130304	-0.43796389612835146
ENSG00000105221	-0.4379824739202738
ENSG00000006071	-0.43812111239188506
ENSG00000180178	-0.43812111239188506
ENSG00000067208	-0.43812111239188506
ENSG00000138686	-0.4382575955328874
ENSG00000079616	-0.4383746200660193
ENSG00000162738	-0.43843260513767773
ENSG00000007516	-0.4384583876805958
ENSG00000105948	-0.4386059704172483
ENSG00000166016	-0.43869577682525057
ENSG00000174109	-0.43871941831050426
ENSG00000122515	-0.4388421574550517
ENSG00000140990	-0.4388527485614236
ENSG00000103199	-0.4388842412332115
ENSG00000271862	-0.4388842412332115
ENSG00000249532	-0.4388842412332115
ENSG00000226608	-0.4388842412332115
ENSG00000139546	-0.439029776897704
ENSG00000088808	-0.43906072848536
ENSG00000176274	-0.4391116342577015
ENSG00000134287	-0.43919663034616413
ENSG00000197930	-0.43924836992394
ENSG00000174238	-0.4393051051057647
ENSG00000151338	-0.43942165790580295
ENSG00000144040	-0.4394428119471217
ENSG00000185359	-0.4395009093515509
ENSG00000259802	-0.4395320611995925
ENSG00000163738	-0.43957968354163535
ENSG00000108592	-0.4396400779271235
ENSG00000197417	-0.4397645851812205
ENSG00000182307	-0.43976719358255606
ENSG00000104613	-0.43981307831716865
ENSG00000172809	-0.4398360472104833
ENSG00000110330	-0.4398642497897981
ENSG00000225973	-0.43998385640907484
